Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2038,39,Male,Belt,Accessories,87,Illinois,S,Green,Summer,4.3,No,Express,No,No,7,  ,Bi-Weekly
2039,53,Male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,No,35,Credit Card,Fortnightly
2040,35,Male,T-shirt,Clothing,  ,Minnesota,M,Olive,Spring,  ,No,Next Day Air,No,No,31,Debit Card,Bi-Weekly
2041,69,Male,Jewelry,Accessories,25,South Carolina,XL,  ,Spring,2.9,No,Free Shipping,No,No,2,  ,Quarterly
2042,66,Male,Jacket,  ,32,New York,S,Lavender,Winter,3.2,No,Next Day Air,No,No,1,PayPal,Bi-Weekly
2043,19,Male,Shoes,Footwear,52,  ,M,Red,Spring,4,No,  ,No,No,35,  ,Monthly
2044,47,Male,Gloves,Accessories,33,New York,M,Charcoal,Summer,2.7,No,Standard,No,No,9,PayPal,Weekly
2045,49,Male,  ,Clothing,68,Missouri,L,Orange,Spring,3,No,Free Shipping,No,No,17,PayPal,Fortnightly
2046,  ,Male,Jewelry,Accessories,  ,Georgia,M,Red,Fall,4.4,No,Express,No,No,26,PayPal,Quarterly
2047,39,Male,Pants,Clothing,32,Oklahoma,M,Maroon,Winter,2.8,No,Free Shipping,No,No,30,Cash,Every 3 Months
2048,58,Male,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,  ,No,Store Pickup,No,No,32,Cash, 
2049,  ,Male,Sneakers,Footwear,  ,Michigan,XL,Pink,Winter,3.9,No,Express,No,No,35,Bank Transfer,Quarterly
2050,68,Male,Boots,Footwear,24,Rhode Island,L,Blue,Fall,2.7,No,Standard,No,No,15,  , 
2051,35,Male,Hat,Accessories,96,Mississippi,M,Teal,Summer,3.4,No,Store Pickup,No,No,10,Debit Card, 
2052,  ,Male,T-shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,No,1,Credit Card,Monthly
2053,  ,Male,Backpack,Accessories,48,New Hampshire,M,  ,Winter,3.7,No,  ,No,No,30,Bank Transfer, 
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,  ,No,No,16,Credit Card,Fortnightly
2055,  ,Male,Sweater,Clothing,  ,New Jersey,XL,Gold,Spring,2.9,No,Express,No,No,1,PayPal, 
2056,28,Male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,No,  ,No,No,28,Bank Transfer,Weekly
2057,  ,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,No,  ,No,No,29,PayPal,Monthly
2058,66,Male,Socks,Clothing,37,South Dakota,L,Yellow,Spring,4.2,No,Standard,No,No,5,PayPal,Every 3 Months
2059,29,Male,Shirt,Clothing,98,Washington,M,Brown,Winter,  ,No,Store Pickup,No,No,17,Bank Transfer,Quarterly
2060,56,Male,Shorts,Clothing,50,California,XL,Beige,Spring,3.7,No,Express,No,No,50,PayPal,Weekly
2061,  ,Male,Belt,Accessories,63,Wisconsin,M,Blue,Fall,3.2,No,Next Day Air,No,No,23,Bank Transfer,Quarterly
2062,32,Male,Sweater,Clothing,70,Michigan,S,Magenta,Summer,2.6,No,Store Pickup,No,No,22,Debit Card, 
2063,54,Male,Coat,  ,63,South Carolina,L,Silver,Fall,2.8,No,Standard,No,No,15,Cash,Quarterly
2064,61,Male,Shorts,Clothing,86,Indiana,M,Cyan,Fall,2.9,No,Standard,No,No,32,Cash,Monthly
2065,  ,Male,Shoes,Footwear,99,Arkansas,M,Green,Summer,4,No,  ,No,No,5,Bank Transfer,Monthly
2066,  ,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,No,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly
2067,  ,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,No,Store Pickup,No,No,    ,Debit Card,Fortnightly
2068,60,Male,Pants,Clothing,21,Maryland,XL,Beige,Fall,  ,No,  ,No,No,23,Cash,Fortnightly
2069,70,Male,Jewelry,Accessories,81,Vermont,XL,Black,Summer,3.9,No,Store Pickup,No,No,    ,  ,Monthly
2070,36,Male,T-shirt,Clothing,82,Texas,M,Indigo,Fall,3.4,No,Free Shipping,No,No,3,Debit Card,Quarterly
2071,56,Male,Jewelry,Accessories,88,Nebraska,XL,Red,Spring,  ,No,Express,No,No,1,Cash,Monthly
2072,69,Male,Jacket,  ,100,South Carolina,S,Yellow,Fall,4.8,No,Store Pickup,No,No,37,PayPal,Quarterly
2073,39,Male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Next Day Air,No,No,22,Bank Transfer,Weekly
2074,38,Male,Belt,Accessories,25,Texas,S,Green,Winter,3.5,No,Next Day Air,No,No,2,PayPal,Every 3 Months
2075,36,Male,Scarf,Accessories,53,Florida,M,  ,Summer,  ,No,Free Shipping,No,No,    ,Debit Card,Fortnightly
2076,46,Male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,No,Express,No,No,9,Debit Card,Monthly
2077,59,Male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,No,Free Shipping,No,No,22,Debit Card,Bi-Weekly
2078,  ,Male,Scarf,Accessories,  ,Nebraska,L,Orange,Fall,  ,No,Free Shipping,No,No,26,Bank Transfer, 
2079,49,Male,Dress,Clothing,42,Hawaii,M,Blue,Spring,3.2,No,Next Day Air,No,No,0,Debit Card,Weekly
2080,32,Male,  ,Clothing,24,Montana,L,Violet,Summer,  ,No,Next Day Air,No,No,16,PayPal,Quarterly
2081,29,Male,Sunglasses,Accessories,47,South Dakota,S,  ,Fall,3.5,No,Free Shipping,No,No,17,Debit Card,Bi-Weekly
2082,24,Male,Coat,  ,78,  ,S,Cyan,Spring,4.3,No,Standard,No,No,8,Bank Transfer,Bi-Weekly
2083,41,Male,  ,Clothing,89,Arkansas,M,Yellow,Summer,2.9,No,Free Shipping,No,No,28,  ,Every 3 Months
2084,41,Male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Store Pickup,No,No,26,Credit Card,Fortnightly
2085,32,Male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4,No,Standard,No,No,3,Bank Transfer,Quarterly
2086,69,Male,  ,Clothing,49,New York,M,Teal,Fall,4.6,No,Free Shipping,No,No,38,Debit Card,Weekly
2087,  ,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,No,  ,No,No,36,Cash,Every 3 Months
2088,54,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Standard,No,No,1,Credit Card,Weekly
2089,39,Male,Sandals,Footwear,89,California,L,Orange,Spring,4,No,Standard,No,No,9,Debit Card, 
2090,37,Male,Jacket,  ,57,Maryland,L,Gold,Spring,3.6,No,Free Shipping,No,No,1,Credit Card,Every 3 Months
2091,51,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Free Shipping,No,No,21,Debit Card,Monthly
2092,  ,Male,  ,Clothing,97,Washington,XL,Beige,Fall,3,No,Next Day Air,No,No,2,Bank Transfer,Quarterly
2093,42,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Next Day Air,No,No,27,Bank Transfer,Weekly
2094,  ,Male,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Store Pickup,No,No,  ,Debit Card, 
2095,53,Male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Standard,No,No,19,  , 
2096,36,Male,Hoodie,Clothing,63,New Mexico,M,  ,Fall,4,No,Store Pickup,No,No,1,Bank Transfer,Fortnightly
2097,  ,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,No,Free Shipping,No,No,27,Debit Card, 
2098,33,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Next Day Air,No,No,5,Credit Card,Weekly
2099,49,Male,T-shirt,Clothing,28,Louisiana,M,  ,Summer,  ,No,  ,No,No,20,  ,Quarterly
2100,  ,Male,T-shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,No,Express,No,No,50,PayPal, 
2101,68,Male,Sweater,Clothing,  ,Michigan,M,Silver,Spring,4.4,No,Free Shipping,No,No,36,Cash,Fortnightly
2102,49,Male,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,No,Next Day Air,No,No,12,Bank Transfer,Bi-Weekly
2103,23,Male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,No,Store Pickup,No,No,23,Cash,Monthly
2104,  ,Male,Pants,Clothing,86,Indiana,S,Red,Summer,3.7,No,Store Pickup,No,No,21,  ,Weekly
2105,53,Male,Shoes,Footwear,88,New Mexico,M,Gold,Spring,2.8,No,Free Shipping,No,No,7,  ,Weekly
2106,  ,Male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,No,Free Shipping,No,No,38,  ,Bi-Weekly
2107,60,Male,Jewelry,Accessories,  ,Vermont,M,  ,Fall,4.4,No,Standard,No,No,0,Credit Card,Every 3 Months
2108,46,Male,Pants,Clothing,75,Delaware,M,Black,Winter,  ,No,Standard,No,No,35,PayPal,Quarterly
2109,54,Male,Hoodie,Clothing,46,North Dakota,XL,Beige,Winter,4.2,No,Express,No,No,  ,Credit Card,Quarterly
2110,59,Male,Jewelry,Accessories,  ,California,L,Peach,Fall,2.7,No,Free Shipping,No,No,28,  ,Every 3 Months
2111,52,Male,Socks,Clothing,93,Montana,L,Cyan,Spring,3.9,No,Store Pickup,No,No,36,Debit Card,Every 3 Months
2112,41,Male,Sunglasses,Accessories,  ,Missouri,XL,Pink,Spring,2.6,No,Free Shipping,No,No,15,Bank Transfer, 
2113,43,Male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,No,  ,No,No,7,Cash,Fortnightly
2114,63,Male,Dress,Clothing,40,Virginia,M,Brown,Spring,2.7,No,Store Pickup,No,No,29,PayPal,Every 3 Months
2115,37,Male,Shirt,Clothing,  ,Vermont,M,Magenta,Winter,2.9,No,Standard,No,No,12,Debit Card, 
2116,44,Male,Scarf,Accessories,  ,Rhode Island,M,Violet,Winter,3.4,No,Store Pickup,No,No,16,Bank Transfer,Bi-Weekly
2117,67,Male,Jacket,  ,23,Kansas,M,Teal,Summer,2.9,No,Express,No,No,50,Debit Card,Bi-Weekly
2118,  ,Male,Dress,Clothing,28,Colorado,L,Brown,Summer,3.8,No,Free Shipping,No,No,11,Debit Card, 
2119,60,Male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,No,  ,No,No,28,Debit Card,Quarterly
2120,58,Male,Jewelry,Accessories,57,Nebraska,M,Indigo,Spring,3.5,No,Store Pickup,No,No,36,  ,Bi-Weekly
2121,53,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,  ,No,Next Day Air,No,No,38,PayPal,Quarterly
2122,43,Male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,  ,No,No,32,Bank Transfer,Monthly
2123,32,Male,Jacket,  ,36,Virginia,L,Teal,Fall,4,No,Express,No,No,2,Debit Card,Weekly
2124,54,Male,Coat,  ,71,Nebraska,L,Cyan,Spring,3.7,No,Express,No,No,22,Debit Card,Bi-Weekly
2125,47,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,Next Day Air,No,No,22,  ,Quarterly
2126,57,Male,Coat,  ,87,New Hampshire,M,Beige,Fall,4.8,No,Store Pickup,No,No,31,PayPal,Quarterly
2127,63,Male,Shoes,Footwear,  ,  ,XL,Magenta,Winter,4.1,No,Express,No,No,28,Credit Card,Monthly
2128,70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,  ,No,No,0,Debit Card,Weekly
2129,62,Male,Coat,  ,47,New Mexico,L,Cyan,Fall,2.7,No,  ,No,No,21,PayPal,Weekly
2130,40,Male,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Store Pickup,No,No,12,PayPal,Every 3 Months
2131,25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Free Shipping,No,No,33,Credit Card, 
2132,19,Male,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Express,No,No,9,Bank Transfer,Fortnightly
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,  ,No,No,15,Debit Card,Weekly
2134,  ,Male,Hat,Accessories,  ,  ,M,Olive,Summer,3.8,No,Standard,No,No,13,Bank Transfer, 
2135,  ,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Standard,No,No,35,Credit Card,Fortnightly
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Next Day Air,No,No,1,Debit Card,Every 3 Months
2137,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Standard,No,No,25,Bank Transfer,Fortnightly
2138,  ,Male,Socks,Clothing,  ,Indiana,XL,Purple,Winter,4.6,No,  ,No,No,20,Credit Card,Every 3 Months
2139,67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,No,Next Day Air,No,No,36,  ,Quarterly
2140,40,Male,Boots,Footwear,95,New York,M,Red,Winter,3,No,Free Shipping,No,No,33,Cash,Weekly
2141,53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,No,Standard,No,No,36,Cash,Fortnightly
2142,24,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,  ,No,No,32,PayPal, 
2143,47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Next Day Air,No,No,21,  ,Quarterly
2144,53,Male,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,No,Next Day Air,No,No,8,  ,Bi-Weekly
2145,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,No,Free Shipping,No,No,25,PayPal,Quarterly
2146,38,Male,Skirt,Clothing,73,Connecticut,S,  ,Winter,4.8,No,Standard,No,No,32,PayPal, 
2147,48,Male,Sunglasses,Accessories,23,Utah,XL,  ,Summer,4.6,No,Standard,No,No,5,PayPal,Every 3 Months
2148,47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,No,Standard,No,No,  ,Cash,Fortnightly
2149,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,No,  ,No,No,19,PayPal,Bi-Weekly
2150,38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4,No,Standard,No,No,1,Bank Transfer,Weekly
2151,57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,  ,No,No,12,Cash,Weekly
2152,70,Male,  ,Clothing,58,Vermont,L,Brown,Fall,2.6,No,  ,No,No,18,  ,Monthly
2153,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Next Day Air,No,No,3,Bank Transfer,Bi-Weekly
2154,35,Male,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.2,No,Free Shipping,No,No,31,PayPal, 
2155,46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,No,Store Pickup,No,No,33,Cash,Every 3 Months
2156,32,Male,Handbag,Accessories,  ,Hawaii,L,Yellow,Fall,3.7,No,Store Pickup,No,No,6,PayPal,Monthly
2157,38,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,No,Next Day Air,No,No,1,Debit Card,Bi-Weekly
2158,41,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4,No,Next Day Air,No,No,1,  ,Fortnightly
2159,19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,No,Standard,No,No,9,Bank Transfer,Fortnightly
2160,18,Male,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3,No,Free Shipping,No,No,3,Cash, 
2161,  ,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,  ,No,Express,No,No,21,PayPal, 
2162,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Express,No,No,5,Debit Card,Fortnightly
2163,60,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.7,No,Free Shipping,No,No,32,PayPal,Weekly
2164,52,Male,Shoes,Footwear,60,New York,L,  ,Spring,4.5,No,Express,No,No,    ,Bank Transfer,Monthly
2165,42,Male,Sandals,Footwear,  ,Iowa,S,Olive,Winter,4.8,No,Next Day Air,No,No,6,PayPal,Bi-Weekly
2166,29,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Express,No,No,2,Credit Card,Every 3 Months
2167,  ,Male,Jacket,  ,88,New Jersey,S,Purple,Spring,3.5,No,Express,No,No,50,Credit Card,Bi-Weekly
2168,  ,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,No,Standard,No,No,33,  ,Fortnightly
2169,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Next Day Air,No,No,32,Cash,Quarterly
2170,  ,Male,Coat,  ,42,Florida,M,Brown,Fall,2.9,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly
2171,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4,No,Next Day Air,No,No,37,  ,Every 3 Months
2172,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Store Pickup,No,No,9,Cash,Fortnightly
2173,28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Store Pickup,No,No,6,PayPal,Fortnightly
2174,23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5,No,  ,No,No,36,  ,Quarterly
2175,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,No,Store Pickup,No,No,1,Cash, 
2176,68,Male,Dress,Clothing,50,Nebraska,M,Silver,Spring,  ,No,Free Shipping,No,No,8,Credit Card,Fortnightly
2177,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,  ,No,No,    ,Debit Card,Quarterly
2178,24,Male,Gloves,Accessories,93,Montana,XL,Green,Winter,3,No,Express,No,No,9,PayPal,Bi-Weekly
2179,  ,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,No,Standard,No,No,32,  , 
2180,49,Male,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,No,Next Day Air,No,No,1,PayPal,Monthly
2181,41,Male,Coat,  ,37,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,No,No,3,Cash,Quarterly
2182,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly
2183,42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,No,No,26,  ,Bi-Weekly
2184,  ,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,No,Store Pickup,No,No,2,Cash,Monthly
2185,38,Male,Shoes,Footwear,  ,Nevada,S,Gold,Spring,3.2,No,Free Shipping,No,No,16,PayPal,Every 3 Months
2186,40,Male,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,Express,No,No,50,Debit Card,Every 3 Months
2187,  ,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,No,Next Day Air,No,No,6,PayPal,Every 3 Months
2188,37,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,No,Free Shipping,No,No,20,PayPal, 
2189,41,Male,Coat,  ,54,California,M,Brown,Winter,4.7,No,Next Day Air,No,No,9,Credit Card,Weekly
2190,38,Male,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4,No,Express,No,No,7,Credit Card,Bi-Weekly
2191,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,No,Express,No,No,33,Credit Card, 
2192,  ,Male,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,No,No,6,Cash,Bi-Weekly
2193,41,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,No,Next Day Air,No,No,9,Credit Card,Monthly
2194,  ,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5,No,Express,No,No,8,PayPal,Monthly
2195,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Standard,No,No,8,Bank Transfer,Quarterly
2196,58,Male,  ,Clothing,62,New York,M,Brown,Fall,3.7,No,Next Day Air,No,No,2,Cash,Monthly
2197,25,Male,Dress,Clothing,58,Vermont,M,  ,Spring,4.8,No,Next Day Air,No,No,31,PayPal,Weekly
2198,33,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,  ,No,No,0,  ,Monthly
2199,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,No,35,  ,Monthly
2200,39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,No,Store Pickup,No,No,0,Debit Card,Monthly
2201,60,Male,Gloves,Accessories,  ,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,No,27,Debit Card,Every 3 Months
2202,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,  ,No,No,10,  , 
2203,42,Male,Dress,Clothing,36,  ,M,Red,Summer,4.3,No,Next Day Air,No,No,23,Credit Card,Weekly
2204,53,Male,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,  ,No,Free Shipping,No,No,32,Cash,Quarterly
2205,20,Male,  ,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,  ,No,No,6,Debit Card,Monthly
2206,46,Male,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,No,Express,No,No,27,PayPal,Weekly
2207,46,Male,Sandals,Footwear,  ,Illinois,L,Green,Spring,2.6,No,Store Pickup,No,No,25,Bank Transfer,Fortnightly
2208,69,Male,Handbag,Accessories,  ,New Mexico,M,  ,Fall,2.9,No,Next Day Air,No,No,11,Credit Card, 
2209,28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,No,  ,No,No,23,PayPal,Monthly
2210,42,Male,Sandals,Footwear,  ,Utah,XL,Beige,Summer,4.5,No,  ,No,No,    ,Bank Transfer,Quarterly
2211,  ,Male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,  ,No,Store Pickup,No,No,35,PayPal,Fortnightly
2212,50,Male,Sweater,Clothing,89,  ,L,Purple,Winter,3.2,No,Free Shipping,No,No,5,Debit Card,Every 3 Months
2213,59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,  ,No,Next Day Air,No,No,22,Bank Transfer,Quarterly
2214,54,Male,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,No,Express,No,No,18,Debit Card,Quarterly
2215,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Standard,No,No,20,Debit Card,Weekly
2216,25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Express,No,No,28,Credit Card,Fortnightly
2217,41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4,No,Store Pickup,No,No,15,  ,Bi-Weekly
2218,35,Male,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.6,No,Store Pickup,No,No,2,Bank Transfer,Fortnightly
2219,67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,No,No,20,Debit Card,Quarterly
2220,33,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,No,No,16,Bank Transfer,Fortnightly
2221,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Store Pickup,No,No,7,Cash, 
2222,25,Male,Shorts,Clothing,88,Kansas,XL,  ,Fall,3,No,Free Shipping,No,No,3,Credit Card, 
2223,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,No,Store Pickup,No,No,30,Credit Card,Weekly
2224,  ,Male,Sandals,Footwear,65,Kansas,M,  ,Fall,4.7,No,Next Day Air,No,No,5,PayPal,Quarterly
2225,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,No,Standard,No,No,38,Cash,Quarterly
2226,38,Male,Belt,Accessories,  ,Washington,S,Olive,Spring,4.8,No,Free Shipping,No,No,18,Credit Card, 
2227,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,No,Store Pickup,No,No,28,Cash, 
2228,40,Male,Scarf,Accessories,74,Washington,S,  ,Summer,4.4,No,Next Day Air,No,No,2,Credit Card,Fortnightly
2229,54,Male,Gloves,Accessories,50,Kansas,M,Green,Fall,3.7,No,Free Shipping,No,No,5,Credit Card,Weekly
2230,70,Male,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,No,Express,No,No,50,  ,Monthly
2231,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Express,No,No,33,  ,Fortnightly
2232,34,Male,Jacket,  ,49,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,No,1,Credit Card,Weekly
2233,  ,Male,Shoes,Footwear,  ,North Carolina,L,Lavender,Spring,4,No,Store Pickup,No,No,1,Cash,Fortnightly
2234,38,Male,Blouse,Clothing,  ,Florida,XL,  ,Summer,4.5,No,Express,No,No,8,Credit Card,Monthly
2235,35,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4,No,Express,No,No,26,Cash,Weekly
2236,40,Male,Socks,Clothing,82,Illinois,M,  ,Spring,4.5,No,  ,No,No,    ,Credit Card, 
2237,23,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.7,No,Standard,No,No,18,Debit Card,Fortnightly
2238,  ,Male,Sandals,Footwear,  ,  ,S,Black,Summer,3.8,No,Next Day Air,No,No,31,  ,Every 3 Months
2239,40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.8,No,Standard,No,No,18,Debit Card,Weekly
2240,42,Male,Jewelry,Accessories,96,  ,L,Indigo,Summer,3.8,No,  ,No,No,1,Credit Card,Every 3 Months
2241,57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,No,Next Day Air,No,No,18,Debit Card,Every 3 Months
2242,18,Male,Jacket,  ,77,Maryland,M,Purple,Summer,3.5,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly
2243,18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.8,No,Next Day Air,No,No,5,Credit Card,Bi-Weekly
2244,56,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,No,  ,No,No,13,Debit Card, 
2245,35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.8,No,  ,No,No,22,PayPal, 
2246,49,Male,Socks,Clothing,90,Delaware,L,  ,Fall,4.9,No,Free Shipping,No,No,5,PayPal,Fortnightly
2247,49,Male,Jacket,  ,96,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,No,No,39,PayPal,Every 3 Months
2248,34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.4,No,Next Day Air,No,No,18,  , 
2249,63,Male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,No,No,19,PayPal,Fortnightly
2250,42,Male,Gloves,Accessories,45,Wyoming,XL,Indigo,Spring,4.3,No,Next Day Air,No,No,29,Debit Card,Weekly
2251,41,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,4.6,No,Store Pickup,No,No,19,Credit Card,Weekly
2252,  ,Male,Shoes,Footwear,94,Virginia,L,Gold,Fall,3.8,No,Free Shipping,No,No,22,Debit Card,Monthly
2253,48,Male,Shoes,Footwear,96,Nebraska,S,Maroon,Summer,3.9,No,Express,No,No,21,Bank Transfer, 
2254,62,Male,Hoodie,Clothing,  ,Oklahoma,M,Brown,Spring,2.6,No,Store Pickup,No,No,22,PayPal,Monthly
